ibgeCode,municipio,uf,hierarquia,distancia_polo_km
4108452,Foz do Jordão,PR,5,70.36
4108502,General Carneiro,PR,5,51.08
4108551,Godoy Moreira,PR,5,31.37
4108601,Goioerê,PR,4,68.58
4108650,Goioxim,PR,5,57.2
4108700,Grandes Rios,PR,5,82.61
4108809,Guaíra,PR,3,127.22
4108908,Guairaçá,PR,5,23.56
4108957,Guamiranga,PR,5,26.57
4109005,Guapirama,PR,5,19.1
4109104,Guaporema,PR,5,49.09
4109203,Guaraci,PR,5,84.76
4109302,Guaraniaçu,PR,4,51.86
4109401,Guarapuava,PR,3,220.94
4109500,Guaraqueçaba,PR,5,35.73
4109609,Guaratuba,PR,5,64.34
4109658,Honório Serpa,PR,5,29.17
4109708,Ibaiti,PR,3,88.57
4109757,Ibema,PR,5,38.25
4109807,Ibiporã,PR,2,305.79
4109906,Icaraíma,PR,5,38.42
4110003,Iguaraçu,PR,2,360.07
4110052,Iguatu,PR,5,47.97
4110078,Imbaú,PR,5,30.57
4110102,Imbituva,PR,5,58.53
4110201,Inácio Martins,PR,5,40.72
4110300,Inajá,PR,5,79.51
4110409,Indianópolis,PR,5,26.9
4110508,Ipiranga,PR,5,53.32
4110607,Iporã,PR,5,51.3
4110656,Iracema do Oeste,PR,5,23.78
4110706,Irati,PR,3,84.15
4110805,Iretama,PR,5,39.0
4110904,Itaguajé,PR,5,82.56
4110953,Itaipulândia,PR,5,
4111001,Itambaracá,PR,5,20.95
4111100,Itambé,PR,2,338.28
4111209,Itapejara d'Oeste,PR,5,26.14
4111258,Itaperuçu,PR,1,44.14
4111308,Itaúna do Sul,PR,5,8.47
4111407,Ivaí,PR,5,80.15
4111506,Ivaiporã,PR,3,100.36
4111555,Ivaté,PR,5,36.12
4111605,Ivatuba,PR,5,30.95
4111704,Jaboti,PR,5,22.48
4111803,Jacarezinho,PR,3,24.08
4111902,Jaguapitã,PR,5,67.54
4112009,Jaguariaíva,PR,4,97.56
4112108,Jandaia do Sul,PR,4,24.98
4112207,Janiópolis,PR,5,43.82
4112306,Japira,PR,5,13.76
4112405,Japurá,PR,5,33.28
4112504,Jardim Alegre,PR,5,16.52
4112603,Jardim Olinda,PR,5,30.71
4112702,Jataizinho,PR,2,297.79
4112751,Jesuítas,PR,5,17.78
4112801,Joaquim Távora,PR,5,25.4
4112900,Jundiaí do Sul,PR,5,24.62
4112959,Juranda,PR,5,56.62
4113007,Jussara,PR,5,20.78
4113106,Kaloré,PR,5,40.23
4113205,Lapa,PR,4,66.58
4113254,Laranjal,PR,5,75.02
4113304,Laranjeiras do Sul,PR,3,106.53
4113403,Leópolis,PR,5,23.98
4113429,Lidianópolis,PR,5,21.89
4113452,Lindoeste,PR,5,31.45
4113502,Loanda,PR,4,123.55
4113601,Lobato,PR,5,46.77
4113700,Londrina,PR,2,285.74
4113734,Luiziana,PR,5,27.71
4113759,Lunardelli,PR,5,26.89
4113809,Lupionópolis,PR,5,103.86
4113908,Mallet,PR,5,44.49
4114005,Mamborê,PR,5,35.41
4114104,Mandaguaçu,PR,2,371.78
4114203,Mandaguari,PR,5,28.15
4114302,Mandirituba,PR,1,40.66
4114351,Manfrinópolis,PR,5,21.6
4114401,Mangueirinha,PR,5,47.98
4114500,Manoel Ribas,PR,5,23.08
4114609,Marechal Cândido Rondon,PR,3,39.47
4114708,Maria Helena,PR,3,129.3
4114807,Marialva,PR,2,339.21
4114906,Marilândia do Sul,PR,5,27.71
4115002,Marilena,PR,4,59.96
4115101,Mariluz,PR,5,46.58
4115200,Maringá,PR,2,356.11
4115309,Mariópolis,PR,5,20.2
4115358,Maripá,PR,5,29.1
4115408,Marmeleiro,PR,5,22.28
4115457,Marquinho,PR,5,30.39
4115507,Marumbi,PR,5,14.24
4115606,Matelândia,PR,4,21.92
4115705,Matinhos,PR,5,80.24
4115739,Mato Rico,PR,5,43.45
4115754,Mauá da Serra,PR,5,44.79
4115804,Medianeira,PR,3,
4115853,Mercedes,PR,5,16.08
4115903,Mirador,PR,5,39.76
4116000,Miraselva,PR,5,71.25
4116059,Missal,PR,5,23.94
4116109,Moreira Sales,PR,5,17.42
4116208,Morretes,PR,5,33.98
4116307,Munhoz de Melo,PR,5,38.31
4116406,Nossa Senhora das Graças,PR,4,56.77
4116505,Nova Aliança do Ivaí,PR,3,70.65
4116604,Nova América da Colina,PR,5,45.19
4116703,Nova Aurora,PR,5,59.4
4116802,Nova Cantu,PR,5,64.29
4116901,Nova Esperança,PR,4,36.99
4116950,Nova Esperança do Sudoeste,PR,5,20.71
4117008,Nova Fátima,PR,5,22.87
4117057,Nova Laranjeiras,PR,5,24.19
4117107,Nova Londrina,PR,4,47.95
4117206,Nova Olímpia,PR,5,44.7
4117214,Nova Santa Bárbara,PR,5,38.69
4117222,Nova Santa Rosa,PR,5,23.21
4117255,Nova Prata do Iguaçu,PR,5,56.22
4117271,Nova Tebas,PR,5,30.45
4117297,Novo Itacolomi,PR,5,24.79
4117305,Ortigueira,PR,5,45.04
4117404,Ourizona,PR,2,372.53
4117453,Ouro Verde do Oeste,PR,3,60.0
4117503,Paiçandu,PR,2,363.53
4117602,Palmas,PR,4,90.66
4117701,Palmeira,PR,5,33.67
4117800,Palmital,PR,5,95.36
4117909,Palotina,PR,4,48.18
4118006,Paraíso do Norte,PR,5,40.65
4118105,Paranacity,PR,5,64.16
4118204,Paranaguá,PR,3,77.77
4118303,Paranapoema,PR,5,23.03
4118402,Paranavaí,PR,3,77.18
4118451,Pato Bragado,PR,5,13.29
4118501,Pato Branco,PR,3,346.01
4118600,Paula Freitas,PR,5,22.75
4118709,Paulo Frontin,PR,5,33.06
4118808,Peabiru,PR,5,19.92
4118857,Perobal,PR,5,27.77
4118907,Pérola,PR,5,34.23
4119004,Pérola d'Oeste,PR,4,26.43
4119103,Piên,PR,5,70.15
4119152,Pinhais,PR,1,14.81
4119202,Pinhalão,PR,5,26.96
4119251,Pinhal de São Bento,PR,5,11.08
4119301,Pinhão,PR,5,48.07
4119400,Piraí do Sul,PR,5,75.83
4119509,Piraquara,PR,1,23.88
4119608,Pitanga,PR,3,81.07
4119657,Pitangueiras,PR,5,30.0
4119707,Planaltina do Paraná,PR,5,47.24
4119806,Planalto,PR,5,14.91
4119905,Ponta Grossa,PR,2,87.71
4119954,Pontal do Paraná,PR,5,83.54
4120002,Porecatu,PR,5,90.86
4120101,Porto Amazonas,PR,5,61.1
4120150,Porto Barreiro,PR,5,26.44
4120200,Porto Rico,PR,5,28.12
4120309,Porto Vitória,PR,5,19.76
4120333,Prado Ferreira,PR,5,61.9
4120358,Pranchita,PR,5,58.82
4120408,Presidente Castelo Branco,PR,2,379.89
4120507,Primeiro de Maio,PR,5,72.55
4120606,Prudentópolis,PR,4,47.73
4120655,Quarto Centenário,PR,5,17.88
4120705,Quatiguá,PR,5,33.57
4120804,Quatro Barras,PR,1,32.1
4120853,Quatro Pontes,PR,5,16.32
4120903,Quedas do Iguaçu,PR,4,63.92
4121000,Querência do Norte,PR,5,46.82
4121109,Quinta do Sol,PR,5,39.03
4121208,Quitandinha,PR,5,51.82
4121257,Ramilândia,PR,5,33.79
4121307,Rancho Alegre,PR,5,52.06
4121356,Rancho Alegre D'Oeste,PR,5,16.03
4121406,Realeza,PR,4,58.01
4121505,Rebouças,PR,5,27.95
4121604,Renascença,PR,5,26.88
4121703,Reserva,PR,5,107.09
4121752,Reserva do Iguaçu,PR,5,72.63
4121802,Ribeirão Claro,PR,5,35.66
4121901,Ribeirão do Pinhal,PR,5,33.95
4122008,Rio Azul,PR,5,26.01
4122107,Rio Bom,PR,5,24.95
4122156,Rio Bonito do Iguaçu,PR,5,31.55
4122172,Rio Branco do Ivaí,PR,5,38.66
4122206,Rio Branco do Sul,PR,1,44.89
4122305,Rio Negro,PR,3,79.14
4122404,Rolândia,PR,3,40.73
4122503,Roncador,PR,5,52.76
4122602,Rondon,PR,5,33.09
4122651,Rosário do Ivaí,PR,5,89.92
4122701,Sabáudia,PR,5,19.22
4122800,Salgado Filho,PR,5,29.84
4122909,Salto do Itararé,PR,5,10.82
4123006,Salto do Lontra,PR,5,33.95
4123105,Santa Amélia,PR,5,12.68
4123204,Santa Cecília do Pavão,PR,5,32.3
4123303,Santa Cruz de Monte Castelo,PR,5,33.32
4123402,Santa Fé,PR,5,39.81
4123501,Santa Helena,PR,5,94.94
4123600,Santa Inês,PR,5,16.21
4123709,Santa Isabel do Ivaí,PR,4,24.95
4123808,Santa Izabel do Oeste,PR,5,17.12
4123824,Santa Lúcia,PR,5,43.69
4123857,Santa Maria do Oeste,PR,5,28.35
4123907,Santa Mariana,PR,5,77.17
4123956,Santa Mônica,PR,5,14.06
4124004,Santana do Itararé,PR,5,19.38
4124020,Santa Tereza do Oeste,PR,2,436.65
4124053,Santa Terezinha de Itaipu,PR,2,115.77
4124103,Santo Antônio da Platina,PR,3,107.25
4124202,Santo Antônio do Caiuá,PR,5,29.47
4124301,Santo Antônio do Paraíso,PR,5,49.49
4124400,Santo Antônio do Sudoeste,PR,5,50.12
4124509,Santo Inácio,PR,5,20.72
4124608,São Carlos do Ivaí,PR,5,47.41
4124707,São Jerônimo da Serra,PR,5,40.51
4124806,São João,PR,5,45.74
4124905,São João do Caiuá,PR,5,20.52
4125001,São João do Ivaí,PR,5,39.61
4125100,São João do Triunfo,PR,5,62.3
4125209,São Jorge d'Oeste,PR,5,47.91
4125308,São Jorge do Ivaí,PR,5,35.83
4125357,São Jorge do Patrocínio,PR,5,54.99
4125407,São José da Boa Vista,PR,5,15.97
4125456,São José das Palmeiras,PR,5,36.63
4125506,São José dos Pinhais,PR,1,28.36
4125555,São Manoel do Paraná,PR,5,39.59
4125605,São Mateus do Sul,PR,4,124.78
4125704,São Miguel do Iguaçu,PR,5,
4125753,São Pedro do Iguaçu,PR,5,25.23
4125803,São Pedro do Ivaí,PR,5,50.07
4125902,São Pedro do Paraná,PR,5,21.04
4126009,São Sebastião da Amoreira,PR,5,40.02
4126108,São Tomé,PR,5,24.15
4126207,Sapopema,PR,5,65.18
4126256,Sarandi,PR,2,343.39
4126272,Saudade do Iguaçu,PR,5,51.0
4126306,Sengés,PR,5,24.5
4126355,Serranópolis do Iguaçu,PR,5,24.89
4126405,Sertaneja,PR,5,41.57
4126504,Sertanópolis,PR,5,50.9
4126603,Siqueira Campos,PR,4,48.71
4126652,Sulina,PR,5,30.47
4126678,Tamarana,PR,5,34.55
4126702,Tamboara,PR,5,31.46
4126801,Tapejara,PR,5,28.11
4126900,Tapira,PR,5,48.59
4127007,Teixeira Soares,PR,5,46.25
4127106,Telêmaco Borba,PR,3,184.3
4127205,Terra Boa,PR,5,24.6
4127304,Terra Rica,PR,5,27.64
4127403,Terra Roxa,PR,5,17.17
4127502,Tibagi,PR,5,66.42
4127601,Tijucas do Sul,PR,5,50.38
4127700,Toledo,PR,3,54.04
4127809,Tomazina,PR,5,19.69
4127858,Três Barras do Paraná,PR,5,48.13
4127882,Tunas do Paraná,PR,5,70.18
4127908,Tuneiras do Oeste,PR,5,27.34
4127957,Tupãssi,PR,5,44.7
4127965,Turvo,PR,5,40.19
4128005,Ubiratã,PR,4,68.49
4128104,Umuarama,PR,3,150.7
4128203,União da Vitória,PR,3,191.81
4128302,Uniflor,PR,5,39.91
4128401,Uraí,PR,5,43.72
4128500,Wenceslau Braz,PR,4,69.53
4128534,Ventania,PR,5,108.47
4128559,Vera Cruz do Oeste,PR,5,55.02
4128609,Verê,PR,5,26.12
4128625,Alto Paraíso,PR,5,45.25
4128633,Doutor Ulysses,PR,5,95.21
4128658,Virmond,PR,5,16.54
4128708,Vitorino,PR,3,362.79
4128807,Xambrê,PR,5,19.12
4200051,Abdon Batista,SC,5,26.45
4200101,Abelardo Luz,SC,5,74.0
4200200,Agrolândia,SC,5,34.62
4200309,Agronômica,SC,3,78.81
4200408,Água Doce,SC,5,42.66
4200507,Águas de Chapecó,SC,4,31.5
4200556,Águas Frias,SC,5,36.47
4200606,Águas Mornas,SC,1,45.57
4200705,Alfredo Wagner,SC,5,82.27
4200754,Alto Bela Vista,SC,5,21.86
4200804,Anchieta,SC,5,28.14
4200903,Angelina,SC,5,55.24
4201000,Anita Garibaldi,SC,4,79.31
4201109,Anitápolis,SC,5,70.62
4201208,Antônio Carlos,SC,1,33.29
4201257,Apiúna,SC,5,37.48
4201273,Arabutã,SC,5,20.34
4201307,Araquari,SC,2,126.69
4201406,Araranguá,SC,3,26.49
4201505,Armazém,SC,5,27.14
4201604,Arroio Trinta,SC,5,22.75
4201653,Arvoredo,SC,5,21.5
4201703,Ascurra,SC,5,31.15
4201802,Atalanta,SC,5,29.06
4201901,Aurora,SC,5,14.64
4201950,Balneário Arroio do Silva,SC,3,34.84
4202008,Balneário Camboriú,SC,2,64.81
4202057,Balneário Barra do Sul,SC,5,37.2
4202073,Balneário Gaivota,SC,3,27.06
4202081,Bandeirante,SC,5,14.42
4202099,Barra Bonita,SC,5,10.85
4202107,Barra Velha,SC,2,104.07
4202131,Bela Vista do Toldo,SC,5,19.35
4202156,Belmonte,SC,5,17.88
4202206,Benedito Novo,SC,5,16.52
4202305,Biguaçu,SC,1,24.45
4202404,Blumenau,SC,2,96.64
4202438,Bocaina do Sul,SC,5,51.28
4202453,Bombinhas,SC,3,32.44
4202503,Bom Jardim da Serra,SC,5,36.11
4202537,Bom Jesus,SC,5,14.68
4202578,Bom Jesus do Oeste,SC,5,13.3
4202602,Bom Retiro,SC,5,80.81
4202701,Botuverá,SC,2,45.89
4202800,Braço do Norte,SC,4,28.68
4202859,Braço do Trombudo,SC,5,33.22
4202875,Brunópolis,SC,5,23.16
4202909,Brusque,SC,2,23.31
4203006,Caçador,SC,2,270.77
4203105,Caibi,SC,5,61.65
4203154,Calmon,SC,5,17.34
4203204,Camboriú,SC,2,59.93
4203253,Capão Alto,SC,5,26.55
4203303,Campo Alegre,SC,5,23.48
4203402,Campo Belo do Sul,SC,5,46.49
4203501,Campo Erê,SC,5,44.59
4203600,Campos Novos,SC,4,44.87
4203709,Canelinha,SC,5,48.01
4203808,Canoinhas,SC,3,150.92
4203907,Capinzal,SC,5,29.33
4203956,Capivari de Baixo,SC,2,51.64
4204004,Catanduvas,SC,5,15.83
4204103,Caxambu do Sul,SC,5,26.8
4204152,Celso Ramos,SC,5,27.27
4204178,Cerro Negro,SC,5,64.07
4204194,Chapadão do Lageado,SC,5,14.47
4204202,Chapecó,SC,2,412.06
4204251,Cocal do Sul,SC,2,139.37
4204301,Concórdia,SC,3,64.81
4204350,Cordilheira Alta,SC,2,414.02
4204400,Coronel Freitas,SC,5,27.91
4204459,Coronel Martins,SC,5,20.21
4204509,Corupá,SC,3,43.23
4204558,Correia Pinto,SC,5,47.15
4204608,Criciúma,SC,2,152.94
4204707,Cunha Porã,SC,5,60.1
4204756,Cunhataí,SC,5,8.94
4204806,Curitibanos,SC,3,85.32
4204905,Descanso,SC,5,14.91
4205001,Dionísio Cerqueira,SC,4,50.58
4205100,Dona Emma,SC,5,10.24
4205159,Doutor Pedrinho,SC,5,49.54
4205175,Entre Rios,SC,5,22.38
4205191,Ermo,SC,3,40.23
4205209,Erval Velho,SC,5,22.14
4205308,Faxinal dos Guedes,SC,5,16.58
4205357,Flor do Sertão,SC,5,18.03
4205407,Florianópolis,SC,1,0.0
4205431,Formosa do Sul,SC,5,56.35
4205456,Forquilhinha,SC,2,165.21
4205506,Fraiburgo,SC,3,25.4
4205555,Frei Rogério,SC,5,18.5
4205605,Galvão,SC,5,20.24
4205704,Garopaba,SC,3,53.99
4205803,Garuva,SC,5,22.64
4205902,Gaspar,SC,2,85.0
4206009,Governador Celso Ramos,SC,1,23.84
4206108,Grão-Pará,SC,5,19.22
4206207,Gravatal,SC,2,53.73
4206306,Guabiruba,SC,2,30.38
4206405,Guaraciaba,SC,5,17.34
4206504,Guaramirim,SC,3,25.89
4206603,Guarujá do Sul,SC,5,36.71
4206652,Guatambú,SC,2,425.3
4206702,Herval d'Oeste,SC,2,122.82
4206751,Ibiam,SC,5,22.91
4206801,Ibicaré,SC,5,22.59
4206900,Ibirama,SC,4,22.19
4207007,Içara,SC,2,150.85
4207106,Ilhota,SC,2,87.12
4207205,Imaruí,SC,5,13.27
4207304,Imbituba,SC,3,71.56
4207403,Imbuia,SC,5,14.12
4207502,Indaial,SC,2,96.08
4207577,Iomerê,SC,5,14.99
4207601,Ipira,SC,5,25.38
4207650,Iporã do Oeste,SC,5,30.36
4207684,Ipuaçu,SC,5,22.44
4207700,Ipumirim,SC,5,26.46
4207759,Iraceminha,SC,5,15.73
4207809,Irani,SC,5,25.45
4207858,Irati,SC,5,60.25
4207908,Irineópolis,SC,5,41.92
4208005,Itá,SC,5,32.09
4208104,Itaiópolis,SC,5,30.36
4208203,Itajaí,SC,2,72.04
4208302,Itapema,SC,3,19.42
4208401,Itapiranga,SC,4,47.24
4208450,Itapoá,SC,5,34.75
4208500,Ituporanga,SC,4,29.96
4208609,Jaborá,SC,5,17.57
4208708,Jacinto Machado,SC,5,36.91
4208807,Jaguaruna,SC,5,19.55
4208906,Jaraguá do Sul,SC,3,33.61
4208955,Jardinópolis,SC,5,50.43
4209003,Joaçaba,SC,2,104.99
4209102,Joinville,SC,2,154.73
4209151,José Boiteux,SC,5,21.16
4209177,Jupiá,SC,5,16.16
4209201,Lacerdópolis,SC,5,11.12
4209300,Lages,SC,2,186.83
4209409,Laguna,SC,2,59.74
4209458,Lajeado Grande,SC,5,13.18
4209508,Laurentino,SC,5,10.34
4209607,Lauro Müller,SC,5,14.04
4209706,Lebon Régis,SC,5,39.64
4209805,Leoberto Leal,SC,5,27.92
4209854,Lindóia do Sul,SC,5,23.39
4209904,Lontras,SC,3,52.81
4210001,Luiz Alves,SC,5,26.93
4210035,Luzerna,SC,2,113.32
4210050,Macieira,SC,5,26.84
4210100,Mafra,SC,3,100.34
4210209,Major Gercino,SC,5,57.05
4210308,Major Vieira,SC,5,31.01
4210407,Maracajá,SC,5,8.95
4210506,Maravilha,SC,4,67.77
4210555,Marema,SC,5,20.41
4210605,Massaranduba,SC,5,23.54
4210704,Matos Costa,SC,5,41.93
4210803,Meleiro,SC,5,25.41
4210852,Mirim Doce,SC,5,14.42
4210902,Modelo,SC,5,9.6
4211009,Mondaí,SC,5,41.76
4211058,Monte Carlo,SC,5,18.25
4211108,Monte Castelo,SC,5,21.47
4211207,Morro da Fumaça,SC,2,138.36
4211256,Morro Grande,SC,2,175.43
4211306,Navegantes,SC,2,86.33
4211405,Nova Erechim,SC,5,34.98
4211454,Nova Itaberaba,SC,5,25.65
4211504,Nova Trento,SC,5,60.38
4211603,Nova Veneza,SC,2,162.15
4211652,Novo Horizonte,SC,5,7.11
4211702,Orleans,SC,4,48.69
4211751,Otacílio Costa,SC,5,66.77
4211801,Ouro,SC,5,17.29
4211850,Ouro Verde,SC,5,22.01
4211876,Paial,SC,5,19.0
4211892,Painel,SC,5,27.04
4211900,Palhoça,SC,1,26.29
4212007,Palma Sola,SC,5,40.38
4212056,Palmeira,SC,5,53.94
4212106,Palmitos,SC,4,52.44
4212205,Papanduva,SC,4,43.6
4212239,Paraíso,SC,5,17.79
4212254,Passo de Torres,SC,3,167.37
4212270,Passos Maia,SC,5,17.58
4212304,Paulo Lopes,SC,1,49.41
4212403,Pedras Grandes,SC,5,16.47
4212502,Penha,SC,2,86.92
4212601,Peritiba,SC,5,18.12
4212650,Pescaria Brava,SC,5,17.51
4212700,Petrolândia,SC,5,17.51
4212809,Balneário Piçarras,SC,2,93.71
4212908,Pinhalzinho,SC,4,46.05
4213005,Pinheiro Preto,SC,5,11.55
4213104,Piratuba,SC,5,33.98
4213153,Planalto Alegre,SC,5,23.31
4213203,Pomerode,SC,4,18.95
4213302,Ponte Alta,SC,5,67.93
4213351,Ponte Alta do Norte,SC,5,23.32
4213401,Ponte Serrada,SC,4,77.38
4213500,Porto Belo,SC,3,26.55
4213609,Porto União,SC,3,198.86
4213708,Pouso Redondo,SC,5,35.82
4213807,Praia Grande,SC,5,79.36
4213906,Presidente Castello Branco,SC,5,22.38
4214003,Presidente Getúlio,SC,4,17.03
4214102,Presidente Nereu,SC,5,28.32
4214151,Princesa,SC,5,9.5
4214201,Quilombo,SC,5,44.51
4214300,Rancho Queimado,SC,5,58.35
4214409,Rio das Antas,SC,5,12.59
4214508,Rio do Campo,SC,4,60.04
4214607,Rio do Oeste,SC,5,21.31
4214706,Rio dos Cedros,SC,5,23.38
4214805,Rio do Sul,SC,3,63.0
4214904,Rio Fortuna,SC,5,17.05
4215000,Rio Negrinho,SC,3,67.96
4215059,Rio Rufino,SC,5,58.88
4215075,Riqueza,SC,5,20.52
4215109,Rodeio,SC,5,25.28
4215208,Romelândia,SC,5,21.63
4215307,Salete,SC,5,45.3
4215356,Saltinho,SC,5,25.7
4215406,Salto Veloso,SC,5,32.38
4215455,Sangão,SC,5,20.88
4215505,Santa Cecília,SC,5,44.03
4215554,Santa Helena,SC,5,24.08
4215604,Santa Rosa de Lima,SC,5,25.73
4215653,Santa Rosa do Sul,SC,5,10.33
4215679,Santa Terezinha,SC,5,28.04
4215687,Santa Terezinha do Progresso,SC,5,18.66
4215695,Santiago do Sul,SC,5,55.18
4215703,Santo Amaro da Imperatriz,SC,1,33.65
4215752,São Bernardino,SC,5,13.26
4215802,São Bento do Sul,SC,3,40.02
4215901,São Bonifácio,SC,5,59.65
4216008,São Carlos,SC,4,39.39
4216057,São Cristóvão do Sul,SC,5,26.37
4216107,São Domingos,SC,5,66.29
4216206,São Francisco do Sul,SC,4,30.99
4216255,São João do Oeste,SC,5,11.99
4216305,São João Batista,SC,5,23.55
4216354,São João do Itaperiú,SC,5,42.2
4216404,São João do Sul,SC,5,21.58
4216503,São Joaquim,SC,4,44.62
4216602,São José,SC,1,14.58
4216701,São José do Cedro,SC,4,27.45
4216800,São José do Cerrito,SC,5,56.17
4216909,São Lourenço do Oeste,SC,4,38.45
4217006,São Ludgero,SC,5,19.04
4217105,São Martinho,SC,5,40.24
4217154,São Miguel da Boa Vista,SC,5,8.73
4217204,São Miguel do Oeste,SC,3,96.31
4217253,São Pedro de Alcântara,SC,1,32.5
4217303,Saudades,SC,5,9.92
4217402,Schroeder,SC,3,17.58
4217501,Seara,SC,5,30.83
4217550,Serra Alta,SC,5,60.75
4217600,Siderópolis,SC,2,149.95
4217709,Sombrio,SC,3,22.72
4217758,Sul Brasil,SC,5,15.18
4217808,Taió,SC,4,47.6
4217907,Tangará,SC,5,15.83
4217956,Tigrinhos,SC,5,10.01
4218004,Tijucas,SC,4,41.53
4218103,Timbé do Sul,SC,5,19.11
4218202,Timbó,SC,3,19.05
4218251,Timbó Grande,SC,5,44.54
4218301,Três Barras,SC,3,123.59
4218350,Treviso,SC,2,140.59
4218400,Treze de Maio,SC,5,15.03
4218509,Treze Tílias,SC,5,25.0
4218608,Trombudo Central,SC,5,22.09
4218707,Tubarão,SC,2,42.57
4218756,Tunápolis,SC,5,32.06
4218806,Turvo,SC,4,22.95
4218855,União do Oeste,SC,5,42.86
4218905,Urubici,SC,5,74.97
4218954,Urupema,SC,5,43.33
4219002,Urussanga,SC,2,129.51
4219101,Vargeão,SC,5,30.1
4219150,Vargem,SC,5,29.56
4219176,Vargem Bonita,SC,5,28.23
4219200,Vidal Ramos,SC,5,20.25
4219309,Videira,SC,3,27.48
4219358,Vitor Meireles,SC,5,38.0
4219408,Witmarsum,SC,5,18.76
4219507,Xanxerê,SC,3,36.97
4219606,Xavantina,SC,5,18.75
4219705,Xaxim,SC,4,20.95
4219853,Zortéa,SC,5,36.7
4220000,Balneário Rincão,SC,5,17.21
4300034,Aceguá,RS,3,335.26
4300059,Água Santa,RS,5,17.78
4300109,Agudo,RS,4,60.59
4300208,Ajuricaba,RS,5,19.93
4300307,Alecrim,RS,5,36.75
4300406,Alegrete,RS,3,451.68
4300455,Alegria,RS,5,22.34
4300471,Almirante Tamandaré do Sul,RS,5,17.07
4300505,Alpestre,RS,5,42.12
4300554,Alto Alegre,RS,5,17.12
4300570,Alto Feliz,RS,5,39.84
4300604,Alvorada,RS,1,16.72
4300638,Amaral Ferrador,RS,5,51.95
4300646,Ametista do Sul,RS,5,16.57
4300661,André da Rocha,RS,5,21.05
4300703,Anta Gorda,RS,5,52.64
4300802,Antônio Prado,RS,5,37.63
4300851,Arambaré,RS,5,19.89
4300877,Araricá,RS,1,55.84
4300901,Aratiba,RS,5,28.6
4301008,Arroio do Meio,RS,2,112.37
4301057,Arroio do Sal,RS,5,23.27
4301073,Arroio do Padre,RS,2,190.38
4301107,Arroio dos Ratos,RS,5,57.36
4301206,Arroio do Tigre,RS,4,16.56
4301305,Arroio Grande,RS,5,87.21
4301404,Arvorezinha,RS,4,66.69
4301503,Augusto Pestana,RS,5,25.94
4301552,Áurea,RS,5,19.49
4301602,Bagé,RS,3,300.92
4301636,Balneário Pinhal,RS,5,21.57
4301651,Barão,RS,5,29.53
4301701,Barão de Cotegipe,RS,5,17.85
4301750,Barão do Triunfo,RS,5,70.43
4301800,Barracão,RS,5,116.6
4301859,Barra do Guarita,RS,4,58.8
4301875,Barra do Quaraí,RS,5,67.78
4301909,Barra do Ribeiro,RS,5,35.99
4301925,Barra do Rio Azul,RS,5,30.55
4301958,Barra Funda,RS,5,12.0
4302006,Barros Cassal,RS,5,30.65
4302055,Benjamin Constant do Sul,RS,5,41.92
4302105,Bento Gonçalves,RS,3,51.4
4302154,Boa Vista das Missões,RS,5,40.36
4302204,Boa Vista do Buricá,RS,4,17.44
4302220,Boa Vista do Cadeado,RS,5,27.34
4302238,Boa Vista do Incra,RS,5,20.71
4302253,Boa Vista do Sul,RS,5,27.58
4302303,Bom Jesus,RS,5,55.09
4302352,Bom Princípio,RS,5,72.22
4302378,Bom Progresso,RS,5,13.91
4302402,Bom Retiro do Sul,RS,2,89.01
4302451,Boqueirão do Leão,RS,5,42.4
4302501,Bossoroca,RS,5,28.2
4302584,Bozano,RS,5,14.56
4302600,Braga,RS,5,23.89
4302659,Brochier,RS,5,22.24
4302709,Butiá,RS,5,81.08
4302808,Caçapava do Sul,RS,4,95.81
4302907,Cacequi,RS,5,95.38
4303004,Cachoeira do Sul,RS,3,175.23
4303103,Cachoeirinha,RS,1,20.65
4303202,Cacique Doble,RS,5,12.29
4303301,Caibaté,RS,5,36.32
4303400,Caiçara,RS,5,14.72
4303509,Camaquã,RS,3,109.22
4303558,Camargo,RS,5,18.46
4303608,Cambará do Sul,RS,5,86.45
4303673,Campestre da Serra,RS,5,43.19
4303707,Campina das Missões,RS,5,34.81
4303806,Campinas do Sul,RS,5,40.29
4303905,Campo Bom,RS,1,48.3
4304002,Campo Novo,RS,5,27.23
4304101,Campos Borges,RS,5,23.02
4304200,Candelária,RS,4,39.37
4304309,Cândido Godói,RS,5,23.16
4304358,Candiota,RS,3,294.61
4304408,Canela,RS,3,91.14
4304507,Canguçu,RS,4,50.69
4304606,Canoas,RS,1,20.77
4304614,Canudos do Vale,RS,5,25.64
4304622,Capão Bonito do Sul,RS,3,104.69
4304630,Capão da Canoa,RS,3,121.23
4304655,Capão do Cipó,RS,5,27.87
4304663,Capão do Leão,RS,2,232.63
4304671,Capivari do Sul,RS,5,63.19
4304689,Capela de Santana,RS,1,47.17
4304697,Capitão,RS,5,17.93
4304705,Carazinho,RS,3,40.46
4304713,Caraá,RS,5,86.99
4304804,Carlos Barbosa,RS,3,52.54
4304853,Carlos Gomes,RS,5,33.05
4304903,Casca,RS,4,59.72
4304952,Caseiros,RS,5,69.97
4305009,Catuípe,RS,5,21.89
4305108,Caxias do Sul,RS,2,111.43
4305116,Centenário,RS,5,29.13
4305124,Cerrito,RS,5,46.03
4305132,Cerro Branco,RS,5,19.28
4305157,Cerro Grande,RS,5,37.43
